id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
7032,62.0,2.4278826060291196,-3.5862093111582936,-1.0745229825209883,0.0033976896037120337,1.4131963865995096,0.35211417685032714,0.0
7033,26.0,2.4720988691444488,-1.3198826636115122,-2.7000676001771757,0.005523667401075251,1.4587725840383015,0.3791753421537333,5.0
7034,20.0,2.45780336203399,1.9403409230471367,2.0352759640336875,0.002736106631611064,1.0414962781407624,0.30360804304867,6.0
7035,40.0,1.9758974524645754,-8.964362112719702,1.7788382517288954,0.0032506471664420543,1.0075329571515108,0.1260868267344154,3.0
7036,24.0,1.9990661192749772,-3.599915059430206,-1.9792662477522727,0.0005399536171380305,1.4478907678657758,0.1730711229022547,2.0
7037,27.0,2.00862863306276,-2.783635898025038,-2.144544306453389,0.004185525614274147,1.1840678063956847,0.20750585055815393,5.0
7038,56.0,2.547272060312417,-6.197195007746768,0.8754187469200131,0.0031975057761421044,1.1353123094084618,0.3542361385093865,1.0
7039,18.0,1.9350193495024113,-4.45252337959071,-9.199763488828118,0.0036523259105561727,1.3258018245003056,0.14273252018138563,7.0
7040,32.0,2.3897344041697375,-6.695857242827615,1.8512736023684404,0.002974677738999024,1.3350015869968637,0.30233527042596425,4.0
7041,56.0,2.0439404925940767,-6.2007698764276045,-2.6009879724779035,0.004647039950304745,1.3312611592018184,0.23568647014886007,1.0
7042,62.0,2.59456847454253,-2.901312111447831,-0.6136423621800562,0.010644189845100146,1.4669651832907658,0.33584105064178776,3.0
7043,31.0,2.647347143587486,-4.350602746725401,1.0763647026477987,0.004903762641229323,1.3878340729501037,0.3665116671249896,5.0
7044,58.0,2.5629440669644863,-3.2870888320029343,-0.9439952419861899,0.0028947944241249075,1.104667232425175,0.29739200279223127,1.0
7045,15.0,2.251568705947315,-5.867370094871408,-3.4841913173804997,0.0019780960709950717,1.1940778749538794,0.22727038267204802,7.0
7046,61.0,2.448620087858927,-8.05547915512204,0.3202976203433494,0.0029104546188534366,1.4056952663842934,0.3151276413012098,0.0
7047,35.0,1.9262305531607513,-2.319163122851834,-1.7674187430481982,0.0011939534266263213,1.1829437683159678,0.12183736899811219,2.0
7048,25.0,1.8683460288092968,-7.816894472745883,-4.3195136169387505,0.004293245683367717,1.469163880857561,0.10700437991777362,6.0
7049,63.0,2.1632822105339247,1.807392035940457,1.1383885663133604,0.004086796940100975,1.1624583678302,0.2410284837267818,0.0
7050,52.0,2.0275047796660304,-4.42490746061834,-6.440781777608009,0.005910935747329616,1.1661212468720776,0.17258068422983924,2.0
7051,49.0,1.8347002505544825,-4.549927777004147,-2.9039867323144017,0.0029094378906149593,1.047744881570118,0.1476390678031275,1.0
7052,56.0,2.2990070496954282,-5.615137573415883,-0.14218202240224354,0.0040919463865564994,1.150262719693127,0.25653549106580287,2.0
7053,60.0,2.025114320716692,-5.824575258537406,1.3120904066656445,0.006726594675837146,1.3937065342687094,0.22210001886192793,1.0
7054,39.0,2.2170085770643184,-4.063717479696002,0.1804685829727828,0.004121987176068219,1.3282804384008406,0.24905664345436668,3.0
7055,24.0,1.7404733512834352,-1.7485778710982929,-0.36897576149743516,0.008906721484081066,1.2830306056549206,0.15031741972238702,7.0
7056,26.0,2.279306236733977,-8.428345766142824,-0.8070107689843872,0.0037344348497525765,1.0687555577210166,0.28997147835771064,5.0
7057,40.0,2.2070052127545314,-3.090193657712309,-4.062851874721057,0.005834108534238952,1.230084754974496,0.26933059488242106,4.0
