Unnamed: 0,prename,week_end,sex,age,rV
175,British Columbia,2021-07-10,All sexes,05–11,0.0001742027502259
176,British Columbia,2021-07-10,All sexes,12–17,0.0018568786826498
177,British Columbia,2021-07-10,All sexes,18–29,0.0025991090530163
178,British Columbia,2021-07-10,All sexes,30–39,0.001720591332651
179,British Columbia,2021-07-10,All sexes,40–49,0.0012962174980276
180,British Columbia,2021-07-10,All sexes,50–59,0.0010585903373536
181,British Columbia,2021-07-10,All sexes,60–69,0.0007782362496904
182,British Columbia,2021-07-10,All sexes,70–79,0.0005153790372524
183,British Columbia,2021-07-10,All sexes,80+,0.0005719562211819
184,British Columbia,2021-07-11,All sexes,00–04,0.0
185,British Columbia,2021-07-11,All sexes,05–11,0.0
186,British Columbia,2021-07-11,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-11,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-11,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-11,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-11,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-11,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-11,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-11,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-12,All sexes,00–04,0.0
185,British Columbia,2021-07-12,All sexes,05–11,0.0
186,British Columbia,2021-07-12,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-12,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-12,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-12,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-12,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-12,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-12,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-12,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-13,All sexes,00–04,0.0
185,British Columbia,2021-07-13,All sexes,05–11,0.0
186,British Columbia,2021-07-13,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-13,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-13,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-13,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-13,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-13,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-13,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-13,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-14,All sexes,00–04,0.0
185,British Columbia,2021-07-14,All sexes,05–11,0.0
186,British Columbia,2021-07-14,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-14,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-14,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-14,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-14,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-14,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-14,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-14,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-15,All sexes,00–04,0.0
185,British Columbia,2021-07-15,All sexes,05–11,0.0
186,British Columbia,2021-07-15,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-15,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-15,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-15,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-15,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-15,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-15,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-15,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-16,All sexes,00–04,0.0
185,British Columbia,2021-07-16,All sexes,05–11,0.0
186,British Columbia,2021-07-16,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-16,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-16,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-16,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-16,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-16,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-16,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-16,All sexes,80+,0.000543761196194
184,British Columbia,2021-07-17,All sexes,00–04,0.0
185,British Columbia,2021-07-17,All sexes,05–11,0.0
186,British Columbia,2021-07-17,All sexes,12–17,0.001375566976985
187,British Columbia,2021-07-17,All sexes,18–29,0.0022360172367201
188,British Columbia,2021-07-17,All sexes,30–39,0.001399001084648
189,British Columbia,2021-07-17,All sexes,40–49,0.0010677786332217
190,British Columbia,2021-07-17,All sexes,50–59,0.0008428798953183
191,British Columbia,2021-07-17,All sexes,60–69,0.000657974822756
192,British Columbia,2021-07-17,All sexes,70–79,0.0004864847891685
193,British Columbia,2021-07-17,All sexes,80+,0.000543761196194
194,British Columbia,2021-07-18,All sexes,00–04,0.0
195,British Columbia,2021-07-18,All sexes,05–11,0.0
196,British Columbia,2021-07-18,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-18,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-18,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-18,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-18,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-18,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-18,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-18,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-19,All sexes,00–04,0.0
195,British Columbia,2021-07-19,All sexes,05–11,0.0
196,British Columbia,2021-07-19,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-19,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-19,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-19,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-19,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-19,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-19,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-19,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-20,All sexes,00–04,0.0
195,British Columbia,2021-07-20,All sexes,05–11,0.0
196,British Columbia,2021-07-20,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-20,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-20,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-20,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-20,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-20,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-20,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-20,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-21,All sexes,00–04,0.0
195,British Columbia,2021-07-21,All sexes,05–11,0.0
196,British Columbia,2021-07-21,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-21,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-21,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-21,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-21,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-21,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-21,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-21,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-22,All sexes,00–04,0.0
195,British Columbia,2021-07-22,All sexes,05–11,0.0
196,British Columbia,2021-07-22,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-22,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-22,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-22,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-22,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-22,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-22,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-22,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-23,All sexes,00–04,0.0
195,British Columbia,2021-07-23,All sexes,05–11,0.0
196,British Columbia,2021-07-23,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-23,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-23,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-23,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-23,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-23,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-23,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-23,All sexes,80+,0.0007149452764773
194,British Columbia,2021-07-24,All sexes,00–04,0.0
195,British Columbia,2021-07-24,All sexes,05–11,0.0
196,British Columbia,2021-07-24,All sexes,12–17,0.0011269804199116
197,British Columbia,2021-07-24,All sexes,18–29,0.001888634212038
198,British Columbia,2021-07-24,All sexes,30–39,0.0012880311087069
199,British Columbia,2021-07-24,All sexes,40–49,0.0010219178005144
200,British Columbia,2021-07-24,All sexes,50–59,0.0008304546479489
201,British Columbia,2021-07-24,All sexes,60–69,0.0005975292887995
202,British Columbia,2021-07-24,All sexes,70–79,0.0004555266662214
203,British Columbia,2021-07-24,All sexes,80+,0.0007149452764773
204,British Columbia,2021-07-25,All sexes,00–04,0.0
205,British Columbia,2021-07-25,All sexes,05–11,0.0
206,British Columbia,2021-07-25,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-25,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-25,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-25,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-25,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-25,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-25,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-25,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-26,All sexes,00–04,0.0
205,British Columbia,2021-07-26,All sexes,05–11,0.0
206,British Columbia,2021-07-26,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-26,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-26,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-26,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-26,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-26,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-26,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-26,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-27,All sexes,00–04,0.0
205,British Columbia,2021-07-27,All sexes,05–11,0.0
206,British Columbia,2021-07-27,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-27,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-27,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-27,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-27,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-27,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-27,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-27,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-28,All sexes,00–04,0.0
205,British Columbia,2021-07-28,All sexes,05–11,0.0
206,British Columbia,2021-07-28,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-28,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-28,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-28,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-28,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-28,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-28,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-28,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-29,All sexes,00–04,0.0
205,British Columbia,2021-07-29,All sexes,05–11,0.0
206,British Columbia,2021-07-29,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-29,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-29,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-29,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-29,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-29,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-29,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-29,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-30,All sexes,00–04,0.0
205,British Columbia,2021-07-30,All sexes,05–11,0.0
206,British Columbia,2021-07-30,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-30,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-30,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-30,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-30,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-30,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-30,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-30,All sexes,80+,0.0006706388086393
204,British Columbia,2021-07-31,All sexes,00–04,0.0
205,British Columbia,2021-07-31,All sexes,05–11,0.0
206,British Columbia,2021-07-31,All sexes,12–17,0.0011395601576733
207,British Columbia,2021-07-31,All sexes,18–29,0.0017997502898669
208,British Columbia,2021-07-31,All sexes,30–39,0.0012640927694153
209,British Columbia,2021-07-31,All sexes,40–49,0.0009706488507426
210,British Columbia,2021-07-31,All sexes,50–59,0.0007563105488924
211,British Columbia,2021-07-31,All sexes,60–69,0.0006300607393663
212,British Columbia,2021-07-31,All sexes,70–79,0.0004829467179745
213,British Columbia,2021-07-31,All sexes,80+,0.0006706388086393
214,British Columbia,2021-08-01,All sexes,00–04,0.0
215,British Columbia,2021-08-01,All sexes,05–11,0.0
216,British Columbia,2021-08-01,All sexes,12–17,0.0010859595359061
217,British Columbia,2021-08-01,All sexes,18–29,0.001567101097607
218,British Columbia,2021-08-01,All sexes,30–39,0.0011601743972966
219,British Columbia,2021-08-01,All sexes,40–49,0.0009213268231141
220,British Columbia,2021-08-01,All sexes,50–59,0.0007007024746
221,British Columbia,2021-08-01,All sexes,60–69,0.0005288984221197
222,British Columbia,2021-08-01,All sexes,70–79,0.0003797529748176
223,British Columbia,2021-08-01,All sexes,80+,0.0005464464366691
214,British Columbia,2021-08-02,All sexes,00–04,0.0
215,British Columbia,2021-08-02,All sexes,05–11,0.0
216,British Columbia,2021-08-02,All sexes,12–17,0.0010859595359061
217,British Columbia,2021-08-02,All sexes,18–29,0.001567101097607
218,British Columbia,2021-08-02,All sexes,30–39,0.0011601743972966
219,British Columbia,2021-08-02,All sexes,40–49,0.0009213268231141
220,British Columbia,2021-08-02,All sexes,50–59,0.0007007024746
221,British Columbia,2021-08-02,All sexes,60–69,0.0005288984221197
222,British Columbia,2021-08-02,All sexes,70–79,0.0003797529748176
223,British Columbia,2021-08-02,All sexes,80+,0.0005464464366691
214,British Columbia,2021-08-03,All sexes,00–04,0.0
215,British Columbia,2021-08-03,All sexes,05–11,0.0
216,British Columbia,2021-08-03,All sexes,12–17,0.0010859595359061
217,British Columbia,2021-08-03,All sexes,18–29,0.001567101097607
218,British Columbia,2021-08-03,All sexes,30–39,0.0011601743972966
219,British Columbia,2021-08-03,All sexes,40–49,0.0009213268231141
220,British Columbia,2021-08-03,All sexes,50–59,0.0007007024746
