date,age,total_number,rV
2021-07-02,40-49,3590.0,0.0023839627703373936
2021-07-02,50-59,1964.0,0.0012216019530703324
2021-07-02,60-69,757.0,0.0006331511943305785
2021-07-02,70-79,319.0,0.0003227960819234194
2021-07-02,80-89,139.0,0.00022639874519717051
2021-07-02,90+,38.0,0.00039508431931130567
2021-07-03,12-19,12150.0,0.01577590169340996
2021-07-03,20-29,20353.0,0.020457825899911145
2021-07-03,30-39,5251.0,0.004574129469380075
2021-07-03,40-49,3659.0,0.002429782667594575
2021-07-03,50-59,2013.0,0.001252079802204979
2021-07-03,60-69,671.0,0.0005612212039574877
2021-07-03,70-79,294.0,0.00029749858334007936
2021-07-03,80-89,81.0,0.00013193020403576123
2021-07-03,90+,19.0,0.0001975421596556528
2021-07-04,12-19,11301.0,0.014673536217055633
2021-07-04,20-29,17458.0,0.01754791551911997
2021-07-04,30-39,4797.0,0.00417865150725885
2021-07-04,40-49,3546.0,0.002354744285129916
2021-07-04,50-59,1852.0,0.0011519382979054255
2021-07-04,60-69,743.0,0.0006214416610140289
2021-07-04,70-79,297.0,0.00030053428317008014
2021-07-04,80-89,86.0,0.00014007404379105513
2021-07-04,90+,12.0,0.00012476346925620178
2021-07-05,12-19,8789.0,0.01141188477229466
2021-07-05,20-29,13596.0,0.013666024710617203
2021-07-05,30-39,3800.0,0.0033101679648913133
2021-07-05,40-49,2785.0,0.0018493973023369476
2021-07-05,50-59,1484.0,0.0009230434309350169
2021-07-05,60-69,596.0,0.0004984915611902573
2021-07-05,70-79,225.0,0.00022767748725006072
2021-07-05,80-89,99.0,0.00016124802715481929
2021-07-05,90+,24.0,0.00024952693851240356
2021-07-06,12-19,5947.0,0.007721752046971936
2021-07-06,20-29,9408.0,0.009456454874778364
2021-07-06,30-39,3135.0,0.0027308885710353335
2021-07-06,40-49,2382.0,0.0015817825400957304
2021-07-06,50-59,1376.0,0.0008558677634545709
2021-07-06,60-69,512.0,0.00042823436129095933
2021-07-06,70-79,201.0,0.00020339188861005425
2021-07-06,80-89,66.0,0.00010749868476987952
2021-07-06,90+,31.0,0.0003223056289118546
2021-07-07,12-19,4495.0,0.005836434412500227
2021-07-07,20-29,7402.0,0.007440123191231872
2021-07-07,30-39,2452.0,0.002135929434187763
2021-07-07,40-49,1862.0,0.0012364731694619016
2021-07-07,50-59,985.0,0.0006126669672985119
2021-07-07,60-69,440.0,0.0003680139042344182
2021-07-07,70-79,217.0,0.00021958228770339188
2021-07-07,80-89,95.0,0.00015473295535058416
2021-07-07,90+,21.0,0.00021833607119835314
2021-07-08,12-19,3309.0,0.0042964986587237484
2021-07-08,20-29,5315.0,0.005342374326046663
2021-07-08,30-39,1805.0,0.0015723297833233737
2021-07-08,40-49,1325.0,0.0008798748386342749
2021-07-08,50-59,747.0,0.00046463170007308464
2021-07-08,60-69,384.0,0.0003211757709682195
2021-07-08,70-79,201.0,0.00020339188861005422
2021-07-08,80-89,99.0,0.00016124802715481929
2021-07-08,90+,33.0,0.00034309954045455495
2021-07-09,12-19,2894.0,0.003757650987714273
2021-07-09,20-29,4465.0,0.004487996494035438
2021-07-09,30-39,1631.0,0.0014207589344046663
2021-07-09,40-49,1336.0,0.0008871794599361443
2021-07-09,50-59,690.0,0.00042917787556951597
2021-07-09,60-69,373.0,0.00031197542336235904
2021-07-09,70-79,211.0,0.00021351088804339027
2021-07-09,80-89,94.0,0.00015310418739952538
2021-07-09,90+,34.0,0.00035349649622590506
2021-07-10,12-19,3295.0,0.004278320665002947
2021-07-10,20-29,5086.0,0.005112194886598933
2021-07-10,30-39,2173.0,0.0018928934178181114
2021-07-10,40-49,1713.0,0.00113752875364567
2021-07-10,50-59,1010.0,0.0006282168903263929
2021-07-10,60-69,424.0,0.0003546315804440757
2021-07-10,70-79,153.0,0.0001548206913300413
2021-07-10,80-89,48.0,7.818086165082147e-05
2021-07-10,90+,7.0,7.277869039945104e-05
2021-07-11,12-19,2991.0,0.00388359851563697
2021-07-11,20-29,3961.0,0.003981400697172311
2021-07-11,30-39,1971.0,0.0017169318575791523
2021-07-11,40-49,1500.0,0.000996084722982198
2021-07-11,50-59,817.0,0.0005081714845511515
2021-07-11,60-69,332.0,0.00027768321864960643
2021-07-11,70-79,146.0,0.00014773739172670606
2021-07-11,80-89,34.0,5.537811033599854e-05
2021-07-11,90+,6.0,6.238173462810089e-05
2021-07-12,12-19,3544.0,0.004601629267608633
2021-07-12,20-29,4690.0,0.004714155331920762
2021-07-12,30-39,2554.0,0.002224781311140109
2021-07-12,40-49,1922.0,0.0012763165583811896
2021-07-12,50-59,1055.0,0.0006562067517765787
2021-07-12,60-69,599.0,0.0005010007469009466
2021-07-12,70-79,301.0,0.00030458188294341457
2021-07-12,80-89,116.0,0.00018893708232281856
2021-07-12,90+,22.0,0.00022873302696970328
2021-07-13,12-19,3713.0,0.004821063620381166
2021-07-13,20-29,5003.0,0.005028767404179013
2021-07-13,30-39,2742.0,0.0023885475157189424
2021-07-13,40-49,1983.0,0.0013168240037824657
2021-07-13,50-59,1067.0,0.0006636707148299616
2021-07-13,60-69,542.0,0.00045332621839785144
2021-07-13,70-79,274.0,0.00027726058447340727
2021-07-13,80-89,81.0,0.00013193020403576123
2021-07-13,90+,28.0,0.00029111476159780417
2021-07-14,12-19,3476.0,0.004513336155250454
2021-07-14,20-29,4570.0,0.004593537285048589
2021-07-14,30-39,2304.0,0.0020070071029235754
2021-07-14,40-49,1764.0,0.001171395634227065
2021-07-14,50-59,980.0,0.0006095569826929357
2021-07-14,60-69,764.0,0.0006390059609888534
2021-07-14,70-79,370.0,0.0003744029790334332
2021-07-14,80-89,106.0,0.00017264940281223076
2021-07-14,90+,25.0,0.0002599238942837537
2021-07-15,12-19,3242.0,0.0042095039744884846
2021-07-15,20-29,4359.0,0.004381450552631685
2021-07-15,30-39,2134.0,0.0018589206413363324
2021-07-15,40-49,1707.0,0.0011335444147537411
2021-07-15,50-59,943.0,0.0005865430966116718
2021-07-15,60-69,568.0,0.000475072494557158
2021-07-15,70-79,269.0,0.00027220108475673924
2021-07-15,80-89,107.0,0.0001742781707632895
2021-07-15,90+,38.0,0.00039508431931130567
2021-07-16,12-19,2630.0,0.003414865963264872
2021-07-16,20-29,3824.0,0.003843695093659913
2021-07-16,30-39,1715.0,0.0014939310683654216
2021-07-16,40-49,1387.0,0.0009210463405175391
2021-07-16,50-59,820.0,0.0005100374753144973
2021-07-16,60-69,421.0,0.00035212239473338645
2021-07-16,70-79,232.0,0.00023476078685339595
2021-07-16,80-89,80.0,0.00013030143608470246
2021-07-16,90+,27.0,0.00028071780582645406
2021-07-17,12-19,2610.0,0.0033888974008065833
2021-07-17,20-29,3496.0,0.0035140057655426403
2021-07-17,30-39,1602.0,0.0013954971262515484
2021-07-17,40-49,1275.0,0.0008466720145348682
2021-07-17,50-59,675.0,0.00041984792175278726
2021-07-17,60-69,373.0,0.00031197542336235904
2021-07-17,70-79,138.0,0.00013964219218003723
2021-07-17,80-89,41.0,6.677948599341e-05
2021-07-17,90+,5.0,5.198477885675074e-05
2021-07-18,12-19,2467.0,0.003203222179229824
2021-07-18,20-29,2880.0,0.002894833124932152
2021-07-18,30-39,1304.0,0.0011359102700574401
2021-07-18,40-49,914.0,0.0006069476245371526
2021-07-18,50-59,493.0,0.00030664448210981356
2021-07-18,60-69,310.0,0.00025928252343788554
2021-07-18,70-79,123.0,0.00012446369303003319
2021-07-18,80-89,32.0,5.212057443388098e-05
2021-07-18,90+,5.0,5.198477885675075e-05
2021-07-19,12-19,2354.0,0.0030564998013404973
2021-07-19,20-29,3147.0,0.0031632082792227368
2021-07-19,30-39,1898.0,0.0016533417887799244
2021-07-19,40-49,1582.0,0.0010505373545052247
2021-07-19,50-59,951.0,0.0005915190719805937
2021-07-19,60-69,508.0,0.0004248887803433737
2021-07-19,70-79,274.0,0.00027726058447340727
2021-07-19,80-89,67.0,0.00010912745272093831
2021-07-19,90+,21.0,0.00021833607119835314
2021-07-20,12-19,1506.0,0.001955432753109086
2021-07-20,20-29,1953.0,0.0019630587128446155
2021-07-20,30-39,1169.0,0.001018312197620512
2021-07-20,40-49,947.0,0.0006288614884427609
2021-07-20,50-59,552.0,0.00034334230045561276
2021-07-20,60-69,415.0,0.000347104023312008
2021-07-20,70-79,241.0,0.00024386788634339835
2021-07-20,80-89,91.0,0.00014821788354634903
2021-07-20,90+,40.0,0.0004158782308540059
2021-07-21,12-19,1432.0,0.0018593490720134206
2021-07-21,20-29,2503.0,0.002515891427675409
2021-07-21,30-39,1697.0,0.0014782513253738313
2021-07-21,40-49,1287.0,0.0008546406923187258
2021-07-21,50-59,757.0,0.000470851669284237
2021-07-21,60-69,593.0,0.0004959823754795681
2021-07-21,70-79,240.0,0.00024285598640006476
2021-07-21,80-89,94.0,0.00015310418739952538
2021-07-21,90+,29.0,0.00030151171736915433
2021-07-22,12-19,1779.0,0.0023099036306647174
2021-07-22,20-29,3691.0,0.0037100100917099215
2021-07-22,30-39,2588.0,0.0022543986034575577
2021-07-22,40-49,2033.0,0.0013500268278818723
2021-07-22,50-59,1116.0,0.0006941485639646084
2021-07-22,60-69,761.0,0.0006364967752781641
2021-07-22,70-79,400.0,0.00040475997733344126
2021-07-22,80-89,116.0,0.00018893708232281856
2021-07-22,90+,30.0,0.00031190867314050445
2021-07-23,12-19,998.0,0.001295831266668571
2021-07-23,20-29,3318.0,0.0033350889960155838
2021-07-23,30-39,2467.0,0.002148995886680755
2021-07-23,40-49,1947.0,0.001292917970430893
2021-07-23,50-59,1095.0,0.0006810866286211883
2021-07-23,60-69,983.0,0.000822176517869166
2021-07-23,70-79,438.0,0.0004432121751801182
2021-07-23,80-89,164.0,0.00026711794397364
2021-07-23,90+,30.0,0.00031190867314050445
2021-07-24,12-19,752.0,0.0009764179484316286
2021-07-24,20-29,2559.0,0.002572179849549089
2021-07-24,30-39,2110.0,0.001838014317347545
2021-07-24,40-49,1637.0,0.001087060461014572
2021-07-24,50-59,1028.0,0.0006394128349064672
2021-07-24,60-69,1105.0,0.0009242167367705275
2021-07-24,70-79,408.0,0.0004128551768801101
2021-07-24,80-89,135.0,0.0002198836733929354
2021-07-24,90+,20.0,0.00020793911542700297
2021-07-25,12-19,1290.0,0.0016749722785595756
2021-07-25,20-29,2538.0,0.002551071691346459
2021-07-25,30-39,2120.0,0.0018467252856762064
2021-07-25,40-49,1587.0,0.0010538576369151654
2021-07-25,50-59,892.0,0.0005548212536347945
2021-07-25,60-69,661.0,0.0005528572515885237
2021-07-25,70-79,243.0,0.0002458916862300656
2021-07-25,80-89,73.0,0.00011890006042729098
2021-07-25,90+,11.0,0.00011436651348485164
2021-07-26,12-19,719.0,0.0009335698203754534
2021-07-26,20-29,1869.0,0.0018786260800340948
2021-07-26,30-39,1540.0,0.001341489122613848
2021-07-26,40-49,1175.0,0.0007802663663360551
2021-07-26,50-59,733.0,0.0004559237431774713
2021-07-26,60-69,1017.0,0.0008506139559236438
2021-07-26,70-79,498.0,0.0005039261717801344
2021-07-26,80-89,146.0,0.00023780012085458196
2021-07-26,90+,28.0,0.00029111476159780417
2021-07-27,12-19,808.0,0.001049129923314835
2021-07-27,20-29,1841.0,0.0018504818690972542
2021-07-27,30-39,1464.0,0.0012752857633160216
2021-07-27,40-49,1140.0,0.0007570243894664704
2021-07-27,50-59,682.0,0.000424201900200594
2021-07-27,60-69,929.0,0.0007770111750767601
2021-07-27,70-79,423.0,0.00042803367603011413
2021-07-27,80-89,175.0,0.0002850343914352866
2021-07-27,90+,32.0,0.0003327025846832048
2021-07-28,12-19,1108.0,0.001438658360189155
2021-07-28,20-29,5590.0,0.005618790683462059
2021-07-28,30-39,4522.0,0.003939099878220663
2021-07-28,40-49,3399.0,0.0022571279822776605
2021-07-28,50-59,2031.0,0.0012632757467850534
2021-07-28,60-69,1477.0,0.0012353557648959901
2021-07-28,70-79,747.0,0.0007558892576702015
2021-07-28,80-89,207.0,0.0003371549658691676
2021-07-28,90+,53.0,0.0005510386558815578
2021-07-29,12-19,8044.0,0.010444555820723431
2021-07-29,20-29,8480.0,0.008523675312300225
2021-07-29,30-39,6361.0,0.0055410469538614854
2021-07-29,40-49,4975.0,0.0033036809978909567
2021-07-29,50-59,3013.0,0.0018740767233202196
2021-07-29,60-69,1732.0,0.0014486365503045733
2021-07-29,70-79,843.0,0.0008530316522302275
2021-07-29,80-89,247.0,0.0004023056839115188
2021-07-29,90+,57.0,0.0005926264789669585
2021-07-30,12-19,8383.0,0.010884722954391413
2021-07-30,20-29,8657.0,0.008701586931436682
2021-07-30,30-39,6924.0,0.006031474470765118
2021-07-30,40-49,5442.0,0.003613795374979414
2021-07-30,50-59,3176.0,0.0019754622214620036
2021-07-30,60-69,1501.0,0.0012554292505815036
2021-07-30,70-79,711.0,0.0007194608597101918
2021-07-30,80-89,234.0,0.0003811317005477546
2021-07-30,90+,46.0,0.00047825996548210684
2021-07-31,12-19,10430.0,0.01354260532199719
2021-07-31,20-29,7995.0,0.008036177372858527
2021-07-31,30-39,6750.0,0.005879903621846412
2021-07-31,40-49,5590.0,0.003712075734313658
2021-07-31,50-59,3303.0,0.0020544558304436394
2021-07-31,60-69,1488.0,0.0012445561125018507
2021-07-31,70-79,580.0,0.0005869019671334899
2021-07-31,80-89,187.0,0.00030457960684799197
2021-07-31,90+,15.0,0.00015595433657025222
2021-08-01,12-19,6899.0,0.008957855619986445
2021-08-01,20-29,6512.0,0.006545539343596589
2021-08-01,30-39,5769.0,0.0050253576288047325
2021-08-01,40-49,4457.0,0.002959699740221104
2021-08-01,50-59,2496.0,0.0015525043151036401
2021-08-01,60-69,767.0,0.0006415151466995425
2021-08-01,70-79,326.0,0.0003298793815267547
2021-08-01,80-89,85.0,0.00013844527583999636
2021-08-01,90+,11.0,0.00011436651348485164
2021-08-02,12-19,5481.0,0.007116684541693825
2021-08-02,20-29,4039.0,0.004059802427639223
2021-08-02,30-39,3307.0,0.002880717226288309
2021-08-02,40-49,2616.0,0.0017371717568809531
2021-08-02,50-59,1614.0,0.001003903030679998
2021-08-02,60-69,744.0,0.0006222780562509252
2021-08-02,70-79,346.0,0.00035011738039342666
2021-08-02,80-89,144.0,0.0002345425849524644
2021-08-02,90+,29.0,0.00030151171736915433
2021-08-03,12-19,3340.0,0.004336749930534095
2021-08-03,20-29,3132.0,0.0031481310233637157
2021-08-03,30-39,2649.0,0.0023075355102623917
2021-08-03,40-49,2032.0,0.0013493627713998843
2021-08-03,50-59,1193.0,0.000742042326890482
2021-08-03,60-69,659.0,0.0005511844611147308
2021-08-03,70-79,303.0,0.00030660568283008175
2021-08-03,80-89,139.0,0.00022639874519717051
2021-08-03,90+,32.0,0.0003327025846832048
2021-08-04,12-19,3628.0,0.004710697229933443
2021-08-04,20-29,3329.0,0.0033461456503121995
2021-08-04,30-39,2757.0,0.0024016139682119346
2021-08-04,40-49,2166.0,0.0014383463399862937
2021-08-04,50-59,1419.0,0.0008826136310625262
2021-08-04,60-69,675.0,0.0005645667849050733
2021-08-04,70-79,345.0,0.0003491054804500931
2021-08-04,80-89,150.0,0.0002443151926588171
2021-08-04,90+,28.0,0.00029111476159780417
2021-08-05,12-19,4063.0,0.005275513463401206
2021-08-05,20-29,3485.0,0.0035029491112460245
2021-08-05,30-39,3089.0,0.0026908181167234913
2021-08-05,40-49,2294.0,0.0015233455696807747
2021-08-05,50-59,1517.0,0.0009435693293318198
2021-08-05,60-69,738.0,0.0006172596848295468
2021-08-05,70-79,381.0,0.0003855338784101028
2021-08-05,80-89,154.0,0.0002508302644630522
2021-08-05,90+,43.0,0.00044706909816805645
2021-08-06,12-19,4259.0,0.005530005375492429
2021-08-06,20-29,3974.0,0.00399446765225013
2021-08-06,30-39,3435.0,0.002992217620895174
2021-08-06,40-49,2826.0,0.0018766236180984609
2021-08-06,50-59,1812.0,0.0011270584210608158
2021-08-06,60-69,910.0,0.0007611196655757285
2021-08-06,70-79,393.0,0.00039767667773010605
2021-08-06,80-89,171.0,0.00027851931963105147
2021-08-06,90+,45.0,0.0004678630097107567
2021-08-07,12-19,4342.0,0.005637774909694324
2021-08-07,20-29,3264.0,0.0032808108749231056
2021-08-07,30-39,3097.0,0.00269778689138642
2021-08-07,40-49,2498.0,0.0016588130920063538
2021-08-07,50-59,1616.0,0.0010051470245222285
2021-08-07,60-69,830.0,0.0006942080466240161
2021-08-07,70-79,312.0,0.0003157127823200842
2021-08-07,80-89,122.0,0.00019870969002917124
2021-08-07,90+,10.0,0.0001039695577135015
2021-08-08,12-19,4346.0,0.0056429686221859815
2021-08-08,20-29,3736.0,0.0037552418592869865
2021-08-08,30-39,3317.0,0.0028894281946169704
2021-08-08,40-49,2705.0,0.001796272783777897
2021-08-08,50-59,1732.0,0.0010772986673715965
2021-08-08,60-69,564.0,0.0004717269136095724
2021-08-08,70-79,218.0,0.00022059418764672548
2021-08-08,80-89,68.0,0.00011075622067199708
2021-08-08,90+,5.0,5.198477885675075e-05
2021-08-09,12-19,5613.0,0.007288077053918526
2021-08-09,20-29,3754.0,0.0037733345663178127
2021-08-09,30-39,3232.0,0.002815384963823348
2021-08-09,40-49,2758.0,0.001831467777323268
2021-08-09,50-59,1766.0,0.0010984465626895147
2021-08-09,60-69,937.0,0.0007837023369719314
2021-08-09,70-79,415.0,0.00041993847648344533
2021-08-09,80-89,137.0,0.00022314120929505297
2021-08-09,90+,29.0,0.00030151171736915433
2021-08-10,12-19,5856.0,0.007603595087786725
2021-08-10,20-29,3837.0,0.0038567620487377323
2021-08-10,30-39,3215.0,0.002800576317664624
2021-08-10,40-49,2629.0,0.001745804491146799
2021-08-10,50-59,1762.0,0.0010959585750050537
2021-08-10,60-69,829.0,0.0006933716513871197
2021-08-10,70-79,415.0,0.00041993847648344533
2021-08-10,80-89,124.0,0.00020196722593128881
2021-08-10,90+,47.0,0.000488656921253457
2021-08-11,12-19,5080.0,0.006596014864405151
2021-08-11,20-29,5081.0,0.005107169134645926
2021-08-11,30-39,4536.0,0.0039512952338807885
2021-08-11,40-49,3815.0,0.0025333754787847233
2021-08-11,50-59,2433.0,0.00151331850907338
2021-08-11,60-69,932.0,0.0007795203607874494
2021-08-11,70-79,409.0,0.00041386707682344366
2021-08-11,80-89,167.0,0.00027200424782681637
2021-08-11,90+,34.0,0.00035349649622590506
2021-08-12,12-19,5201.0,0.006753124667277793
2021-08-12,20-29,4838.0,0.004862917589729775
2021-08-12,30-39,4414.0,0.00384502142027112
2021-08-12,40-49,3634.0,0.0024131812555448716
2021-08-12,50-59,2380.0,0.0014803526722542723
2021-08-12,60-69,927.0,0.0007753383846029674
2021-08-12,70-79,431.0,0.000436128875576783
2021-08-12,80-89,158.0,0.00025734533626728737
2021-08-12,90+,25.0,0.0002599238942837537
2021-08-13,12-19,4922.0,0.006390863220984676
2021-08-13,20-29,4400.0,0.004422661718646343
2021-08-13,30-39,4205.0,0.003662962182202098
2021-08-13,40-49,3428.0,0.0022763856202553164
2021-08-13,50-59,2234.0,0.0013895411217714473
2021-08-13,60-69,859.0,0.0007184635084940118
2021-08-13,70-79,358.0,0.00036226017971342995
2021-08-13,80-89,121.0,0.00019708092207811244
2021-08-13,90+,28.0,0.00029111476159780417
2021-08-14,12-19,3143.0,0.004080959590319958
2021-08-14,20-29,2284.0,0.002295763492133693
2021-08-14,30-39,2122.0,0.0018484674793419384
2021-08-14,40-49,1745.0,0.0011587785610692905
2021-08-14,50-59,1190.0,0.0007401763361271362
2021-08-14,60-69,445.0,0.0003721958804189002
2021-08-14,70-79,140.0,0.00014166599206670444
2021-08-14,80-89,49.0,7.980962960188024e-05
2021-08-14,90+,6.0,6.238173462810089e-05
2021-08-15,12-19,675.0,0.0008764389829672199
2021-08-15,20-29,611.0,0.0006141468886574809
2021-08-15,30-39,648.0,0.0005644707476972555
2021-08-15,40-49,539.0,0.00035792644379160313
2021-08-15,50-59,318.0,0.00019779502091464647
2021-08-15,60-69,88.0,7.360278084688363e-05
2021-08-15,70-79,33.0,3.33926981300089e-05
2021-08-15,80-89,17.0,2.768905516799927e-05
2021-08-15,90+,4.0,4.15878230854006e-05
2021-08-16,12-19,6788.0,0.008813730098342947
2021-08-16,20-29,2811.0,0.002825477747980653
2021-08-16,30-39,2555.0,0.002225652407972975
2021-08-16,40-49,2160.0,0.001434362001094365
2021-08-16,50-59,1423.0,0.0008851016187469871
2021-08-16,60-69,747.0,0.0006247872419616145
2021-08-16,70-79,270.0,0.00027321298470007284
2021-08-16,80-89,117.0,0.00019056585027387734
2021-08-16,90+,13.0,0.00013516042502755194
2021-08-17,12-19,5080.0,0.006596014864405151
2021-08-17,20-29,3639.0,0.0036577422713986465
2021-08-17,30-39,3095.0,0.002696044697720688
2021-08-17,40-49,2688.0,0.0017849838235840989
2021-08-17,50-59,1704.0,0.0010598827535803698
2021-08-17,60-69,734.0,0.0006139141038819612
2021-08-17,70-79,343.0,0.00034708168056342593
2021-08-17,80-89,103.0,0.0001677630989590544
2021-08-17,90+,16.0,0.0001663512923416024
2021-08-18,12-19,5005.0,0.006498632755186571
2021-08-18,20-29,3612.0,0.003630603210852408
2021-08-18,30-39,3315.0,0.0028876860009512378
2021-08-18,40-49,2852.0,0.0018938890866301524
2021-08-18,50-59,1906.0,0.0011855261316456485
2021-08-18,60-69,755.0,0.0006314784038567857
2021-08-18,70-79,323.0,0.00032684368169675384
2021-08-18,80-89,109.0,0.00017753570666540709
2021-08-18,90+,24.0,0.00024952693851240356
2021-08-19,12-19,3931.0,0.005104120951176506
2021-08-19,20-29,2960.0,0.0029752451561802676
2021-08-19,30-39,2812.0,0.002449524294019572
2021-08-19,40-49,2410.0,0.0016003761215913981
2021-08-19,50-59,1543.0,0.000959741249280816
2021-08-19,60-69,633.0,0.0005294381849554243
2021-08-19,70-79,323.0,0.0003268436816967538
2021-08-19,80-89,127.0,0.00020685352978446514
2021-08-19,90+,20.0,0.00020793911542700297
2021-08-20,12-19,3553.0,0.004613315120714863
2021-08-20,20-29,2773.0,0.002787282033137798
2021-08-20,30-39,2935.0,0.0025566692044621062
2021-08-20,40-49,2376.0,0.0015777982012038017
2021-08-20,50-59,1592.0,0.000990219098415463
2021-08-20,60-69,539.0,0.0004508170326871623
2021-08-20,70-79,242.0,0.00024487978628673194
2021-08-20,80-89,105.0,0.00017102063486117196
2021-08-20,90+,13.0,0.00013516042502755194
2021-08-21,12-19,2626.0,0.0034096722507732137
2021-08-21,20-29,1844.0,0.0018534973202690586
2021-08-21,30-39,1815.0,0.001581040751652035
2021-08-21,40-49,1586.0,0.0010531935804331772
2021-08-21,50-59,1036.0,0.0006443888102753892
2021-08-21,60-69,375.0,0.00031364821383615183
2021-08-21,70-79,149.0,0.00015077309155670687
2021-08-21,80-89,48.0,7.818086165082147e-05
2021-08-21,90+,7.0,7.277869039945104e-05
2021-08-22,12-19,2346.0,0.0030461123763571817
2021-08-22,20-29,1514.0,0.0015217976913705828
2021-08-22,30-39,1416.0,0.0012334731153384472
2021-08-22,40-49,1210.0,0.0008035083432056397
2021-08-22,50-59,760.0,0.0004727176600475828
2021-08-22,60-69,210.0,0.00017564299974824502
2021-08-22,70-79,88.0,8.90471950133571e-05
2021-08-22,80-89,40.0,6.515071804235122e-05
2021-08-22,90+,4.0,4.15878230854006e-05
2021-08-23,12-19,9536.0,0.012381810580111717
2021-08-23,20-29,3670.0,0.0036889019335072915
2021-08-23,30-39,3543.0,0.0030862960788447164
2021-08-23,40-49,3210.0,0.0021316213071819034
2021-08-23,50-59,2142.0,0.001332317405028845
2021-08-23,60-69,993.0,0.0008305404702381302
2021-08-23,70-79,461.0,0.0004664858738767911
2021-08-23,80-89,159.0,0.0002589741042183461
2021-08-23,90+,22.0,0.00022873302696970328
2021-08-24,12-19,9025.0,0.011718313809302458
2021-08-24,20-29,4128.0,0.004149260812402751
2021-08-24,30-39,3767.0,0.0032814217694067307
2021-08-24,40-49,3370.0,0.0022378703443000046
2021-08-24,50-59,2369.0,0.0014735107061220048
2021-08-24,60-69,1038.0,0.0008681782558984684
2021-08-24,70-79,507.0,0.0005130332712701368
2021-08-24,80-89,182.0,0.00029643576709269807
2021-08-24,90+,32.0,0.0003327025846832048
2021-08-25,12-19,7025.0,0.00912145756347366
2021-08-25,20-29,3769.0,0.003788411822176834
2021-08-25,30-39,3627.0,0.003159468212805472
2021-08-25,40-49,3257.0,0.002162831961835346
2021-08-25,50-59,2313.0,0.0014386788785395513
2021-08-25,60-69,950.0,0.0007945754750515847
2021-08-25,70-79,478.0,0.0004836881729134623
2021-08-25,80-89,169.0,0.0002752617837289339
2021-08-25,90+,35.0,0.00036389345199725517
2021-08-26,12-19,5916.0,0.007681500775161589
2021-08-26,20-29,3464.0,0.003481840953043394
2021-08-26,30-39,3685.0,0.003209991829111708
2021-08-26,40-49,3291.0,0.0021854098822229424
2021-08-26,50-59,2305.0,0.0014337029031706292
2021-08-26,60-69,1004.0,0.0008397408178439905
2021-08-26,70-79,455.0,0.00046041447421678945
2021-08-26,80-89,178.0,0.0002899206952884629
2021-08-26,90+,25.0,0.0002599238942837537
2021-08-27,12-19,4977.0,0.006462276767744968
2021-08-27,20-29,3508.0,0.003526067570229858
2021-08-27,30-39,3442.0,0.002998315298725237
2021-08-27,40-49,3211.0,0.002132285363663892
2021-08-27,50-59,2129.0,0.001324231445054347
2021-08-27,60-69,745.0,0.0006231144514878217
2021-08-27,70-79,338.0,0.0003420221808467579
2021-08-27,80-89,132.0,0.000214997369539759
2021-08-27,90+,34.0,0.00035349649622590506
2021-08-28,12-19,5461.0,0.007090715979235537
2021-08-28,20-29,3120.0,0.0031360692186764984
2021-08-28,30-39,3135.0,0.0027308885710353335
2021-08-28,40-49,3017.0,0.0020034584061581944
2021-08-28,50-59,2028.0,0.0012614097560217077
2021-08-28,60-69,606.0,0.0005068555135592214
2021-08-28,70-79,229.0,0.00023172508702339514
2021-08-28,80-89,108.0,0.0001759069387143483
2021-08-28,90+,16.0,0.0001663512923416024
2021-08-29,12-19,4245.0,0.005511827381771628
2021-08-29,20-29,2277.0,0.002288727439399483
2021-08-29,30-39,2233.0,0.0019451592277900797
2021-08-29,40-49,2069.0,0.001373932861233445
2021-08-29,50-59,1282.0,0.0007974000528697383
2021-08-29,60-69,382.0,0.0003195029804944267
2021-08-29,70-79,162.0,0.0001639277908200437
2021-08-29,80-89,60.0,9.772607706352683e-05
2021-08-29,90+,6.0,6.238173462810089e-05
2021-08-30,12-19,11384.0,0.014781305751257528
2021-08-30,20-29,7693.0,0.007732621954896892
2021-08-30,30-39,8230.0,0.007169126934488292
2021-08-30,40-49,7782.0,0.005167687542831643
2021-08-30,50-59,5173.0,0.003217590072929139
2021-08-30,60-69,1729.0,0.001446127364593884
2021-08-30,70-79,774.0,0.0007832105561402089
2021-08-30,80-89,288.0,0.00046908516990492883
2021-08-30,90+,49.0,0.0005094508327961573
2021-08-31,12-19,11845.0,0.015379881115921066
2021-08-31,20-29,6439.0,0.006472163365082684
2021-08-31,30-39,6291.0,0.005480070175560856
2021-08-31,40-49,5856.0,0.003888714758522501
2021-08-31,50-59,3900.0,0.002425787992349438
2021-08-31,60-69,1360.0,0.0011374975221791106
2021-08-31,70-79,668.0,0.0006759491621468469
2021-08-31,80-89,223.0,0.00036321525308610807
2021-08-31,90+,51.0,0.0005302447443388575
2021-09-01,12-19,11031.0,0.014322960623868744
2021-09-01,20-29,5158.0,0.005184565714722237
2021-09-01,30-39,4857.0,0.004230917317230819
2021-09-01,40-49,4571.0,0.0030354021791677514
2021-09-01,50-59,3027.0,0.0018827846802158329
2021-09-01,60-69,1076.0,0.0008999612749005316
2021-09-01,70-79,526.0,0.0005322593701934753
2021-09-01,80-89,196.0,0.000319238518407521
2021-09-01,90+,43.0,0.0004470690981680564
