id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta,t_alpha_delta
9166,61.0,1.5732496601508434,-1.223403072299367,1.3019688865217185,0.0024726253425259325,1.1227832394838562,0.3448923082817897,5.0,30.0
9167,39.0,1.243769997282806,-6.81214728019718,-1.8745598265296466,0.0039613571339381995,1.362947564531438,0.20537206538196187,7.0,33.0
9168,62.0,1.3079859466169341,0.9860221830697421,-1.9617927844813994,0.002556019882773746,1.317487067311401,0.2465949577967958,7.0,7.0
9169,50.0,1.578198711040214,0.6441864311603323,-1.6994124659344767,0.003800321649374845,1.2335469212996677,0.3579149581567686,6.0,19.0
9170,58.0,1.6047559214046743,0.1877590256954056,0.08134705762010196,0.004275763547765631,1.3829897542991278,0.38167929486395685,6.0,1.0
9171,60.0,1.1967991929795216,-4.6931801549584575,2.0462059524578984,0.0034860867291260193,1.2461406661168157,0.1652473848587723,6.0,29.0
9172,54.0,1.1018662936009476,1.5401783548715466,-4.648652102021606,0.00404941155394847,1.4837994524358689,0.10363717539843018,6.0,25.0
9173,59.0,1.3900259584468801,-6.2998635114542685,0.20780804372142914,0.00343250991004924,1.4007994737379164,0.27861455715412087,6.0,14.0
9174,55.0,1.598383386561841,-6.846291814842104,0.5385745127712369,0.0034297800609476067,1.1748379145780414,0.3702992496763282,4.0,11.0
9175,46.0,1.3617967843074517,-4.026687605172492,-2.3412647691594133,0.004724277579087983,1.1907986323921385,0.2804513379679449,7.0,2.0
9176,61.0,1.5028095514549222,-0.25391331274810314,-1.540729177242122,0.0035572258718782656,1.1364684085511165,0.33699548757533404,6.0,14.0
9177,61.0,1.6320421246303338,-5.207280013120159,-3.446220693596276,0.0018734303327193006,1.3458599625427121,0.35989051607845507,6.0,4.0
9178,57.0,1.6892731074973864,-3.9942216998810065,-2.7677059636224484,0.0027531490930805904,1.2960112813439284,0.39208891739065,4.0,5.0
9179,62.0,1.4959785485992603,-4.374257871884794,-4.706025324062635,0.003964952644137913,1.1270800442803004,0.36280890526772586,6.0,20.0
9180,56.0,1.3821768011375437,-2.5268217975449367,0.29467528118915126,0.0025912154580046915,1.0641226195290117,0.2858724318437535,7.0,26.0
9181,50.0,1.4388124812566547,-9.07612988842008,0.4445479159049436,0.0018485490197659715,1.487803982910055,0.2828245908170543,6.0,31.0
9182,54.0,1.5648214129753355,-4.221877800346165,-2.1938364093493825,0.003196058485026194,1.3728720943841883,0.3526070717579494,5.0,31.0
9183,50.0,1.5871761269394646,-5.793201366184102,-9.159304033370164,0.002913255034675789,1.3371736698890984,0.38494493973133503,7.0,16.0
9184,50.0,1.2589755564791203,-7.6501966358796745,-3.670017305753967,0.003017869757095719,1.3921674608166255,0.24784168547625698,7.0,13.0
9185,58.0,1.5121345863011355,-8.54702027288333,-2.964107904807954,0.0022385238812012774,1.4112538106008186,0.3379865066904325,7.0,35.0
9186,48.0,1.536139689858532,-1.727590317798652,-0.34117968157169853,0.0033943597012473484,1.0245336424236564,0.37727220253022914,7.0,25.0
9187,34.0,1.2297921937147493,-1.1880456098262913,-4.536402977707493,0.002719471174483212,1.4612465181221739,0.18998069884826127,6.0,15.0
9188,63.0,1.5240407229570547,-4.0788706673872746,-2.725051814427876,0.002706216552341901,1.044192250300461,0.35743246782066107,5.0,19.0
