id,Delta,R0,alpha,gamma,i0_q,r,r0_q,start_week_delta
6577,31.0,1.9168632722161898,1.6846141341374943,-5.2259282261715345,0.004736642409836612,1.4382719731377247,0.21098387289247386,5.0
6578,26.0,1.8427293633375033,-3.731837053085767,-3.114820386395354,0.0023192807291524046,1.326116615620231,0.13421406928366847,4.0
6579,29.0,2.4732032262873083,-0.4246975900046572,-3.502336669487253,0.005613585871008387,1.4567285453634784,0.34861062121866027,5.0
6580,30.0,2.548616307078,-1.9425903411185719,1.5707450644535537,0.0056577687807294955,1.1896873346255417,0.37708868989841166,5.0
6581,45.0,2.3647085943131048,-5.945750430745855,1.3013624205698882,0.00443030296113383,1.418474191234693,0.33704902400419773,2.0
6582,32.0,1.9838230658411915,-5.031099893489671,-1.6788443593327478,0.006153251869135136,1.183932341591074,0.24067111078982018,5.0
6583,30.0,2.058920443995155,-5.101431149844086,1.3395620681311984,0.0036024303350643064,1.265729352561231,0.20563496352154395,4.0
6584,61.0,2.5434942362195376,-4.505870409400374,-1.631619279851283,0.005198697305128553,1.3096680838254913,0.3410167168445345,1.0
6585,36.0,2.329426477776617,-6.121521256001792,0.9718381401038587,0.000984488690759901,1.1895027805122944,0.28074654672206467,2.0
6586,30.0,2.6614958104226187,-4.732053648876146,1.5336069702134978,0.011125556982130483,1.0043396501521726,0.3875108703014423,7.0
6587,36.0,1.7362753802246471,-4.5546527214420784,-2.3821253968946525,0.002841906132068208,1.2409398431703662,0.13930093161113458,1.0
6588,59.0,1.9207631596922263,-5.81741847747286,-3.139019022486426,0.006113768759017745,1.3703883705099185,0.2176044881658016,1.0
6589,36.0,2.3081638835227434,-7.637964686891738,-5.921211769277055,0.007640878443754766,1.3582890338659568,0.3053962068115602,5.0
6590,17.0,2.4420691462044175,0.8676392825536807,-3.3086782820315475,0.006092282024790462,1.0976165272740859,0.3501364619847089,7.0
6591,44.0,1.9383811898011314,-4.860145635995353,-8.726362665599469,0.005431699055332076,1.0705132011662992,0.19004343028152848,2.0
6592,32.0,2.1270577189508493,0.35642127839883214,-7.438512279570745,0.0031919196725576637,1.3959524353883292,0.22071233499992887,4.0
6593,31.0,2.3913423132805227,-6.202658555529867,-5.067069283942422,0.004808189077786811,1.0059403252049728,0.3726422550806129,5.0
6594,25.0,2.6768509266289433,-1.8143998211816157,-1.9058158384840658,0.0026652692107844277,1.4905329178276103,0.37386891493440183,5.0
6595,19.0,2.4759451315301835,0.5352637841712269,1.1683052127017906,0.0054136701924856175,1.4449107587938959,0.3105373662093048,7.0
6596,31.0,1.9358989060714065,-0.3671682896810479,1.959783855803379,0.002863828253253939,1.2542731678378582,0.21201375370037132,3.0
6597,23.0,1.7745902629601693,-5.7235587594369735,-8.742847099630895,0.005233898976416155,1.35974108320666,0.11908556466334833,5.0
6598,23.0,1.9055744612344594,-0.16984868977096723,1.4372263334280395,0.0006967779498452706,1.0994318615966145,0.20964694049483018,1.0
6599,24.0,2.1827783729010517,-4.552497133148246,-3.8005079390498695,0.005069143672453743,1.19297671904344,0.27431138405078986,6.0
6600,28.0,2.3832309884466403,-3.1053622019496943,1.4893449540760744,0.0023106424699453278,1.1322331184237429,0.3225558801089732,5.0
6601,45.0,2.356759092397957,-5.054555363262578,-7.918217551433198,0.0018994100750960113,1.3595765026673927,0.31027919225064887,2.0
6602,57.0,2.334670466949213,0.5204864184822171,1.0875310234443019,0.001691711208215896,1.1028697784520811,0.29404123397908527,0.0
6603,29.0,2.060507629883928,-7.1519557975839385,0.9449533856585128,0.002460504028436211,1.1041839072844877,0.2602325584096757,4.0
